Datetime,Text
2023-03-16 00:04:48+00:00,"Not that I want to be invested in weird celebrity drama, but I hope you all feel weird as fuck for how many times you copied something that Hailey Bieber did just because she did it😭"
2023-03-16 00:02:06+00:00,Jeffree star reviews Hailey Bieber rhode beauty #rhodebeauty  #haileybieber https://t.co/W7dwuav1A5
2023-03-16 00:00:41+00:00,"dragging hailey bieber to filth for being a “bully” when she hasn’t even said ANYTHING while hyping up jeffree star, an actual BULLY is crazy."
2023-03-17 23:55:50+00:00,Top 20 Reasons Kylie Jenner &amp; Hailey Bieber Hate Selena Gomez https://t.co/1P3xoxga9o via @YouTube
2023-03-17 23:55:17+00:00,This post would end Hailey Bieber 😭😭😂😂😂😂😂💀💀💀
2023-03-17 23:55:08+00:00,And NOTHING for Hailey Bieber
2023-03-17 23:55:08+00:00,"demi lovato, demis ex max, and now hailey bieber have all blocked me. maybe im the problem https://t.co/Gnqw4C5qyb"
2023-03-17 23:50:02+00:00,"Hailey Bieber Just Wore Spring’s Comfiest Pant Trend, and You Can Get the Look Starting at $22 

create new website @ $60 only
👉 https://t.co/6p4EfRZD6V

#Hailey | #Bieber | #Spring | #Comfiest 

https://t.co/GCs7kU59pA"
2023-03-17 23:48:51+00:00,"Hailey Bieber via Instagram Story
(March 17, 2023) https://t.co/YRix7tyKoh"
2023-03-17 23:48:18+00:00,"Hailey Bieber Just Wore Spring’s Comfiest Pant Trend, and You Can Get the Look Starting at $22

https://t.co/jk7TXRJSR2"
2023-03-17 23:45:55+00:00,"This woman has a LONG history of tearing other women down. 
Her recent unhinged antics commenting on hate videos about hailey is just the most recent.
Her relevancy post Disney is entirely due to Justin and in recent years Hailey Bieber."
2023-03-17 23:45:30+00:00,"Every bad bitch has a Hailey Bieber in her life. Obsessed, inspired, delusional, and never able to live up to our standards."
2023-03-17 23:39:32+00:00,how can u say u hate hailey bieber bc she’s racist and then hype up jeffree star lmao maggots for brains
2023-03-17 23:37:29+00:00,Hailey Bieber is iconic for this https://t.co/koJe3qinSX
2023-03-17 23:37:01+00:00,Hailey Bieber Shares Selfies With Ear 👂 Emoji Caption Lol #haileybieber #popculture #celebgossip #riristea #entertainmentnews #celebritynews #celebnews #rivetsoro https://t.co/QoAJMNsCw4
2023-03-17 23:35:56+00:00,hailey bieber. https://t.co/v1MipjhmrG
2023-03-17 23:35:56+00:00,Imagine being hailey Bieber and not being able to use that Rare beauty blush
2023-03-17 23:34:35+00:00,"Hailey Baldwin @haileybieber via Instagram Stories (March 17, 2021) https://t.co/iBwJ9Q2r1f"
2023-03-17 23:31:32+00:00,just hailey bieber being naturally beautiful https://t.co/dKRxzrx0uC
2023-03-17 23:28:38+00:00,hailey bieber ❤️‍🔥 https://t.co/rAt9XDvvFi
2023-03-17 23:28:09+00:00,Hailey Bieber just gagged y’all and I’m living for it 🤣🤣
2023-03-17 23:27:56+00:00,Hailey Bieber SLAMMED By Jeffree Star https://t.co/3UZ6ClIJa1 via @YouTube
2023-03-17 23:24:03+00:00,Hailey Bieber and her skin looks flawless https://t.co/yX72RCRiqB
2023-03-17 23:16:42+00:00,"- Brands capitalising on the Hailey Bieber witch-hunt
- What we learned from The Washington Post's interview with Amelia Dimoldenberg of Chicken Shop Date
- How Drew Afualo responded to the men/boys who were angry she was invited to the Oscars (2/4)"
2023-03-17 23:16:40+00:00,hailey bieber doesn't give a shit what the people say about her like she laughs while the rest cries
2023-03-17 23:14:14+00:00,"Hailey Bieber  finally sticking up for herself, thank God. She's in her idgaf eraaaa. https://t.co/XMNds088nq"
2023-03-17 23:12:50+00:00,Happy St Patrick Day everyone and my Jelena2.0 fans me and @selenagomez love you guys very much and I want to thank everyone for defending my wife you're on Team Selena we will no longer talk about the Hailey Bieber drama
2023-03-17 23:11:57+00:00,hailey bieber’s skin is my goal in life
2023-03-17 23:09:13+00:00,Hailey Bieber and Rihanna Just Wore Identical Jeans-and-Cool-Top Outfits - #naijaforum #naijablog #naijamusic - https://t.co/OKgHHnm7yM https://t.co/mPc6faB8BX
2023-03-17 23:07:31+00:00,hailey bieber https://t.co/0mFq5P4d7p
2023-03-17 23:07:26+00:00,her hailey bieber and nessa barrett all blend into the same person in my mind
2023-03-17 23:06:43+00:00,Hailey Bieber’s stylist slammed for saying ‘I Selena https://t.co/49t6EM7sPg #stablztoken #thankyewjj #xboxfreecodefriday #gaixbinance #match2023 #diabloiv #easytoenjoysweepstakes #lunaticstoken #matchday #luckoftheirish #fursuitfriday #fridayfeeling #themorechapters #lime
2023-03-17 23:06:32+00:00,"In other important news, I'm pleasantly surprised that Jeffree Star is a Selenator. But the Hailey Bieber-Baldwin Putin thing, I cannot unsee.
https://t.co/VyCll0qv54"
2023-03-17 23:06:18+00:00,Oh to be Hailey Bieber…✨ https://t.co/zCMLLajAZo
2023-03-17 23:05:32+00:00,theeke hailey bieber is tad bit psychotic but i don't understand the hate that she receives for the stuff that JUSTIN DID. and no one ever blames Justin for being a jerk?????? why do the consequences ultimately fall on her??????
2023-03-17 23:04:13+00:00,HAILEY BIEBER 🫶🏽🤍 https://t.co/mJkeXie9Xa
2023-03-17 23:03:56+00:00,There was a tiktok saying hailey bieber looks like an ear and now she just captioned her selfies with “👂🏼” I’m dead 😂
2023-03-17 23:03:26+00:00,Hailey Bieber’s skin 🍩✨ https://t.co/Hkv7nITuKl
2023-03-17 23:02:26+00:00,Jeffree Star Says Beliebers Are Coming For Him After His Rhode Skin Review! #jeffreestar #haileybieber #selenagomez #selenators #rarebeauty #rhodeskin #haileybaldwin #popculture #celebgossip #riristea #entertainmentnews #celebritynews #celebnews #rivetsoro https://t.co/2c10KFyuV1
2023-03-17 23:00:43+00:00,Hailey Bieber. https://t.co/lcfjMBp0GY
2023-03-17 22:45:59+00:00,How Hailey Bieber Is Privately Coping With the Selena Gomez TikTok Drama https://t.co/BPF4xUDma0
2023-03-17 22:43:41+00:00,justin and hailey bieber. https://t.co/8hx2hjajpE
2023-03-17 22:42:37+00:00,@QUEENP0P Someone get this to hailey Bieber
2023-03-17 22:37:43+00:00,justin and hailey bieber. https://t.co/mPRQyJddTZ
2023-03-17 22:33:45+00:00,Successfully avoided the hailey bieber &amp; selena discourse! They don’t make ‘em like me anymore more ☝🏾
2023-03-17 22:27:27+00:00,"You guys are in the comment looking for the next woman you want to go and start harassing since you are all jobless dolts with no real life direction. 

Y'all are bored with Hailey Bieber already? 

Idiots."
2023-03-17 22:25:11+00:00,Hailey Bieber is only famous because she married Justin Bieber #staymad #Teamselenagomez #RareBeauty
2023-03-17 22:18:03+00:00,"Selena Gomez Makes a CRUSH Confession
 
https://t.co/XxvNOVRsuj
 
#DrewTaggart #FemaleCelebrities #HaileyBieber #JustinBieber #SelenaGomez #TheWeeknd https://t.co/1bZugC35zv"
2023-03-17 22:17:59+00:00,I kinda wanna review Hailey Bieber skin care line for the hell of it tbh. Someone stop me 😭
2023-03-17 22:17:33+00:00,Hailey Bieber CAUGHT BUYING INSTAGRAM BOTS? https://t.co/vxUAfZZJeH via @YouTube
2023-03-17 22:17:20+00:00,SELENA GOMEZ HITS 400 MILLION INSTAGRAM FOLLOWERS! HAILEY BIEBER AND KYL... https://t.co/2PiCN22ppS via @YouTube
2023-03-17 22:16:28+00:00,"J.Lo and Hailey Bieber are fans of this beauty brand, too.  https://t.co/spHUGMELRj"
2023-03-17 22:16:05+00:00,Hailey Bieber gets DRAGGED By WHO!!!? (For SELENA GOMEZ Drama) https://t.co/2Zz8DsBW5i via @YouTube
2023-03-17 22:14:42+00:00,@SafaBrown @MikelleStreet Why are you guys obsessed with Hailey Bieber like it’s getting weird
2023-03-17 22:12:05+00:00,"Selena: Thank you Justin, thank you Kylie, thank you Kendal, thank you to the other women my fans bullied as the mean girls and me as the victim, but especially Hailey Bieber. without you I would never have made it"
2023-03-17 22:07:33+00:00,"Jeffree Star ENDS Hailey Bieber On Instagram (Rhode Skin Canceled)
https://t.co/cZxSgi4ZRa https://t.co/MfCPStqdDh"
2023-03-17 22:07:22+00:00,"Jeffree Star ENDS Hailey Bieber On Instagram (Rhode Skin Canceled)
https://t.co/5snpCIk9al https://t.co/A2cuemVloQ"
2023-03-17 22:00:01+00:00,"Jeffree Star Says He’s ‘Team Selena’ As He Calls Out Hailey Bieber

https://t.co/sQkK6EMjxA https://t.co/TkMmSY4VUa"
2023-03-17 21:53:30+00:00,"Jeffree Star DRAGS Hailey Bieber Online, Ben Affleck EXPOSED, Diplo's Sexuality In Question https://t.co/5q1bTb1dCX"
2023-03-17 21:50:05+00:00,Hailey Bieber 10x badder than Selena Gomez. Whatever Selena did to her face is no bueno
2023-03-17 21:41:29+00:00,“ giving me Hailey Bieber vibes “ I hate my friends 🤣🤣
2023-03-17 21:39:59+00:00,Eww your giving Hailey Bieber vibes 🤢
2023-03-17 21:36:31+00:00,Me and my roommate discussing about Hailey Bieber and Selena Gomez drama at 3 AM &gt;&gt;&gt;&gt;&gt;
2023-03-17 21:33:07+00:00,It’s the hailey Bieber  hate that drives it here
2023-03-17 21:26:26+00:00,I had a dream I hee a to leave work early bc the police was looking for me bc I strangled hailey Bieber in the break room but she turned out to be pretty cool about it avtually
2023-03-17 21:18:35+00:00,"If somebody stuck a gun to your head and told you that you had to correctly tell the difference between Hailey Bieber, Paris Jackson and Gigi Hadid, what music would your loved ones play at your funeral?"
2023-03-17 21:16:33+00:00,"Selena Gomez's Long History of Being The OTHER Woman and Tearing Other Women Down to Uplift Herself: Bella Hadid, Miley Cyrus, Hailey Bieber, Demi Lovato, + More https://t.co/V6HqgoDMSR https://t.co/zsMxKJVqMx"
2023-03-17 21:16:05+00:00,"NEW POST - Selena Gomez's Long History of Being The OTHER Woman and Tearing Other Women Down to Uplift Herself: Bella Hadid, Miley Cyrus, Hailey Bieber, Demi Lovato, + More https://t.co/gSSftz2g0K https://t.co/wWAlqaoB1D"
2023-03-17 21:15:29+00:00,"Justin Bieber: Boy with Ramsay Hunt syndrome thanks star
https://t.co/PKPBucRjjr

#JustinBieber  #haileybieber  #SelenaGomez  #ToriKelly #Drake  #21savage https://t.co/YGW4eEcuba"
2023-03-17 21:15:12+00:00,"Justin Bieber: Boy with Ramsay Hunt syndrome thanks star
https://t.co/Jx2zDfIK1D

#JustinBieber  #haileybieber  #SelenaGomez  #ToriKelly #Drake  #21savage https://t.co/oDDNVwcJA5"
2023-03-17 21:14:56+00:00,"Justin Bieber: Boy with Ramsay Hunt syndrome thanks star
https://t.co/L75Drv9Ez6

#JustinBieber  #haileybieber  #SelenaGomez  #ToriKelly #Drake  #21savage https://t.co/VbBvNB0qx4"
2023-03-17 21:09:10+00:00,@ChineduHerbert_ She gained weight🫠 and somn about Hailey Bieber
2023-03-17 21:05:28+00:00,"I have chosen sides in the Hailey Bieber/Selena Gomez beef 
(I also need to do more anti aging in my skincare so) https://t.co/gPxlFIdBfI"
2023-03-17 21:01:02+00:00,"#1: Selena Gomez's TikTok drama, what was going on behind the scenes
#2: What's happening actively with Selena and The Biebers?
#3: A big fat update on Justin &amp; Hailey Bieber

Bonus: A Bella Hadid post about the drama
The 5th post will address everything said on that podcast."
2023-03-17 20:58:40+00:00,👏🏻 Awesome to see!! Rhode Skincare is heading to it's 1st worldwide country Canada 🇨🇦 will start shipping March 28th Congrats to fans who live in 🇨🇦 will be able to get quality skincare beauty at good prices from Hailey Bieber and Rhode Team👏🏻 Who be next country???
2023-03-17 20:55:29+00:00,@emolyac still serving hailey bieber
2023-03-17 20:52:02+00:00,#HaileyBieber you have reached an all time low. I’m not team “anyone” but #SelenaGomez has a fan base that goes back to child star years. You could have just stayed clear! Girl you messed up! You need to publicly reach out to her. You’ll always be known as mean girl if you don’t.
2023-03-17 20:51:47+00:00,Someone said they’re gonna start saying to ppl “you give me hailey Bieber vibes” if they don’t like them 💀
2023-03-17 20:48:42+00:00,"@RareSelenu Go to back to screaming at pictures of Hailey Bieber! At least there’s valid reasons to attack her, you guys just hate Britney for nothing!"
2023-03-17 20:48:27+00:00,im still laughing at how @JeffreeStar cooooooooked hailey bieber
2023-03-17 20:42:50+00:00,I am too old for this Hailey Bieber Selena Gomez Kylie Kardashian eyebrow stuff but if this was a covert ad for mascara it is the worst ad ever. My lashes look fuller before applying mascara. She should have launched an eyebrow gel at least. That would have been more believable.
2023-03-17 20:40:43+00:00,@crxelsumm3r Hailey Bieber is that you??
2023-03-17 20:37:32+00:00,waiting is over for baby #justinbieber #haileybieber https://t.co/6zFeI165B6 via @YouTube
2023-03-17 20:37:03+00:00,We love Hailey Bieber over here.
2023-03-17 20:36:24+00:00,"i thank hailey bieber everyday for showing me the importance of taking good care of ur skin, my skin has never been better 🙌🏻 https://t.co/KS6RTug4TO"
2023-03-17 20:34:06+00:00,@prettymercurial god yeah what a good example. hailey bieber too. like ppl forget these are humans.
2023-03-17 20:34:00+00:00,"Justin and Hailey Bieber's Relationship Hits a Rough Patch Due to a Surprising Reason, Not Selena Gomez https://t.co/6lM6nGmA6t"
2023-03-17 20:33:24+00:00,"Justin Bieber's illness strained relationship with wife Hailey Bieber, reveals insider
https://t.co/PqsvOZoB6I

#JustinBieber #haileybeiber #SelenaGomez #ripchristianatsu https://t.co/iGLH7peuLw"
2023-03-17 20:31:57+00:00,People Magazine should start doing an annual The Most Hated Woman in America issue… 2022 Amber Heard (😔)… 2023 Hailey Bieber…
2023-03-17 20:31:44+00:00,So do we think Hailey Bieber will go to the Met Gala in May? Seeing the theme I wonder what type of dress or suit she would wear esp with her short hair ???
2023-03-17 20:30:39+00:00,@queend236 She got a huge bump because of the Hailey Bieber drama.
2023-03-17 20:29:35+00:00,"Justin Bieber's illness strained relationship with wife Hailey Bieber, reveals insider - https://t.co/54WvpECVLA"
2023-03-17 20:27:11+00:00,Jennifer Aniston and Hailey Bieber's Favorite Augustinus Bader Moisturizer Is on Sale Now - https://t.co/FTtsEG2xsU https://t.co/tmMsERjUcE
2023-03-17 20:24:09+00:00,Will Taylor Swift Defend Selena Gomez over Hailey Bieber?! PSYCHIC READING https://t.co/LF2zGgAaQl via @YouTube
2023-03-17 20:22:38+00:00,Hailey Bieber https://t.co/i2g0SzQgai
2023-03-17 20:22:25+00:00,Hailey Bieber https://t.co/fwwhMoE4HI
2023-03-17 20:18:51+00:00,"So fucked up I would be damn if my girl would do that shit to me and in front of me….
Justin in his own world 😂 #haileybieber #justinbieber #selenagomez https://t.co/7o4FSpxkbY via @YouTube"
2023-03-17 20:16:14+00:00,"Jeffree Star DRAGS Hailey Bieber Online, Ben Affleck EXPOSED, Diplo's Se... https://t.co/AfXF3oEryN via @YouTube"
2023-03-17 20:16:07+00:00,@PopBase Say thank you Justin and Hailey Bieber
2023-03-17 20:13:30+00:00,@haileysoutfits So excited can't wait for the new Rhode Peptide Lip Treatment coming in April. The quality in skincare and good prices Hailey Bieber and Rhode Team bring tog is 💯❤️✨
2023-03-17 20:11:47+00:00,@haileysoutfits It's sad how Hailey Bieber  got hate for nothing she did and shows she was talking on facetime w her friend on her new venture w her brand. Congrats to Kylie on her mascara coming in April.
2023-03-17 20:07:17+00:00,Hailey Bieber and Rihanna were spotted rocking a matching look. #BillboardNews https://t.co/dhRqphSxse
2023-03-17 20:04:55+00:00,"Not Selena Gomez, Justin and Hailey Bieber’s relationship in trouble due to THIS reason
https://t.co/c2sJB2Vc1K

#JustinBieber #haileybieber #SelenaGomez #Drake #21savage https://t.co/aQBMUZSx4f"
2023-03-17 20:02:05+00:00,@inquirerdotnet What are the odds that the girl everyone accused him of cheating on Nadine for is the same person he’s dating now? That’s got to be a weird coincidence right? Parang tattoo lang ni Hailey Bieber na parehong pareho kay Selena
2023-03-17 20:01:18+00:00,"Not Selena Gomez, Justin and Hailey Bieber’s relationship in trouble due to THIS reason - https://t.co/hbhAVdo97n"
2023-03-17 19:51:44+00:00,@souveniurs Meanwhile hailey bieber is buying bots on instagram!!!!!!!!! She coukd never be Selena!!! She is a sad girl!!!.go Selena!!!!!❤️❤️❤️❤️
2023-03-17 19:49:38+00:00,idc what y’all have to say about hailey bieber but i’m so excited rhode is coming to canada!!
2023-03-17 19:47:04+00:00,Try Hailey Bieber’s Hair Bows for Spring https://t.co/5mfFHfpCQO
2023-03-17 19:46:52+00:00,"Uncovering Hailey Bieber's Makeup Secrets - Mac, Chanel and Milk Makeup ... https://t.co/zSfKo3vOKI via @YouTube"
2023-03-17 19:43:57+00:00,hailey bieber https://t.co/NLFX21x57H
2023-03-17 19:43:01+00:00,No Bieber No Clout Justin &amp; Hailey Bieber 💯https://t.co/RjZQaApOIc
2023-03-17 19:39:40+00:00,hailey bieber is a queen of copying selena gomez 💀 #shortvirlvideo https://t.co/4ziSB9n2lK via @YouTube
2023-03-17 19:37:26+00:00,David Icke has been telling the truth for years and has been shadow banned. Not anymore. #FlexLikeDavidIcke #KimKardashian #haileybieber #selenaandhailey #Drake #Beyonce #TheWeekend #NBL23 https://t.co/unxxOCgirO
2023-03-17 19:36:54+00:00,"hailey bieber once said, another day another negative slay n i live by that"
2023-03-17 19:29:06+00:00,"A lot of the Selena and Hailey Bieber feud comes on to my timeline. I'm not team either of them. But what breaks my heart is people picking on Selena by calling her Selupus and the beluga whale. That's just cruel, more so because I have the same illness"
2023-03-17 19:25:45+00:00,"Not Selena Gomez, Justin and Hailey Bieber’s relationship in trouble due to THIS reason https://t.co/aouJg1W9OQ"
2023-03-17 19:25:43+00:00,"Not Selena Gomez, Justin and Hailey Bieber’s relationship in trouble due to THIS reason https://t.co/6I02VZuTKV"
2023-03-17 19:18:54+00:00,specific subject: ignorance by cyberbullying - Hailey Bieber’s public responses to Selena Gomez’s post Opinion: provoked backlash on social media significance: society’s opinions are very powerful in certain circumstances
2023-03-17 19:17:00+00:00,"It’s really not hard to understand lol they wanna see her photos and videos/love her acting roles/make up/wanna stay up to date with the Hailey Bieber drama, but aren’t fans of the songs and that’s okay."
2023-03-17 19:08:31+00:00,My cousin really went and followed Hailey Bieber and Kylie Jenner then unfollowed both a second after 😂😂😂
2023-03-17 19:06:17+00:00,@fetishxsel Why does she lowkey look like Hailey Bieber?
2023-03-17 19:06:09+00:00,I still can't wrap my head around hailey bieber being a model I mean she serves nothing! negative nothing!
2023-03-17 18:52:28+00:00,"Not Selena Gomez, Justin and Hailey Bieber’s relationship in trouble due to THIS reason https://t.co/OAiGYdKTzd"
2023-03-17 18:48:59+00:00,Notice how it will never be Hailey Bieber?
2023-03-17 18:45:31+00:00,Hailey Bieber taking steps makes  good business sense first the US  then Canada then Worldwide Rhode Skin 💯🌏
2023-03-17 18:44:14+00:00,Hailey Bieber being the most hated woman is so funny because I literally don’t even know who she is other than Justin’s wife…….. like who tf is she outside of that title
2023-03-17 18:40:55+00:00,"Then comes Hailey Bieber! She's their bff! She's close with Kendall and Kylie dari kecil! and all 3 of them have 1 one thing in common: 'Hate Selena Gomez' 😅😅 but don't get me wrong i don't blame them! Selena Gomez is the ultimate DRAMA QUEEN!
she's even worse than them 🤣"
2023-03-17 18:40:53+00:00,"I'm actually on a social media break this past weeks BUT, this whole Hailey Bieber, The Jenners and Selena Gomez drama is driving me crazy! I have to say something even tho, no one will see  it except for my followers yg nda seberapa since my acc is 🔒 😅 but,"
2023-03-17 18:37:18+00:00,hailey bieber behavior
2023-03-17 18:33:03+00:00,Is Taylor Swift about to get involved in the Selena Gomez vs Hailey Bieber beef? Watch my latest video for the tea~ https://t.co/Q3zAX6naWg
2023-03-17 18:32:08+00:00,"Hailey Bieber via Instagram Story
(March 17, 2023)

https://t.co/s79g91YImW 🤍 https://t.co/1NxxypJmD5"
2023-03-17 18:30:42+00:00,"Retweet for Selena Gomez 

ignore for Hailey Bieber"
2023-03-17 18:28:17+00:00,issa give me hailey bieber vibes
2023-03-17 18:25:29+00:00,"Hailey Bieber Paired a Teeny-Tiny Triangle Bikini With a Gym Class Staple https://t.co/Ry00DbDY8M via @Yahoo 
BOOOOORING!"
2023-03-17 18:17:25+00:00,"Hailey Baldwin @haileybieber and Justin Bieber at a beach in Laguna Beach, CA (March 17, 2019) https://t.co/2jSHJROa7h"
2023-03-17 18:14:26+00:00,hailey bieber is so pretty like Oh my godiddddsd
2023-03-17 18:13:05+00:00,"Hailey Baldwin @haileybieber and Justin Bieber at a park in Laguna Beach, CA (March 17, 2019) https://t.co/Kwh6P0MSIK"
2023-03-17 18:10:37+00:00,"Hailey Bieber publicou no Instagram Stories: ""👀👀👀👀👀"". https://t.co/30Ycvts1of"
2023-03-17 18:09:02+00:00,"Hailey Baldwin @haileybieber leaving a Yoga class in Los Angeles, CA (March 17, 2019) https://t.co/qrTgtVySXr"
2023-03-17 18:07:02+00:00,"Not Selena Gomez, Justin and Hailey Bieber’s relationship in trouble due to THIS reason https://t.co/TLOsDvajhM"
2023-03-17 18:05:11+00:00,😍I’m so happy rn thank you Hailey Bieber &amp; Rhode Skin coming to Canada 🇨🇦 💯 my aunts happy and thanks you 💜 https://t.co/rQdIBolchO
2023-03-17 17:57:16+00:00,"hailey bieber, the woman that you are! https://t.co/XKXMLBT3vY"
2023-03-17 17:51:21+00:00,Hailey Bieber fan accounts scare me bc who is even her fan??? 😭😭
2023-03-17 17:49:07+00:00,4 yrs ago emily and i met justin and hailey bieber.. wild
2023-03-17 17:48:35+00:00,Biggest highlight of Selena Gomez career is a one sided beef with Hailey Bieber. I’ve never seen so many people talk about her like this in almost a decade 😭😭
2023-03-17 17:45:32+00:00,"Hailey Bieber pregnant? 

Good thing we DGAF"
2023-03-17 17:45:23+00:00,Hailey Bieber for Rhode ❤️🇨🇦 https://t.co/hZCdIu9qMr
2023-03-17 17:43:45+00:00,Hailey Bieber wore oversized black sweatpants while out in Los Angeles.  https://t.co/0ooM0dvQOm
2023-03-17 17:43:43+00:00,@rinakent_books @polttrgeist She was not a teenager in those photos she was at hailey bieber’s current age 😂😂 then what about comparing their looks at the same age?
2023-03-17 17:41:02+00:00,My nieces in law talking about this Hailey Bieber and Selena Gomez rivalry like it’s prime CR7 and Messi
2023-03-17 17:40:06+00:00,this one is for MY hailey bieber. xoxo stay thinking bout me sweetie https://t.co/3Fx4IzD59Y
2023-03-17 17:39:01+00:00,Clean girl aesthetic has ruined so much I can’t tell who’s cool and who just really likes Hailey Bieber
2023-03-17 17:38:17+00:00,"Trying to dull someone else's sparkle doesn't make you shine any brighter #haileybieber also, you will never be #SelenaGomez so get over it. Shouldn't have married a dude who was on the rebound and clearly still had feelings for his ex but there's your lesson learned"
2023-03-17 17:30:51+00:00,@fleetwoodmacro hailey bieber in the mud😍
2023-03-17 17:27:59+00:00,They say imitation is a form of flattery but to me it’s giving Hailey Bieber 🥴
2023-03-17 17:25:44+00:00,hailey bieber 😭
2023-03-17 17:22:57+00:00,"Calling Hailey Bieber a racist &amp; a bully, while supporting Jeffree Star - an actual racist &amp; misogynistic bully - because he’s dissing her is quite interesting. The irony is blinding but y’all have abandoned it in favor of tearing her down. https://t.co/A9NmLh1yYM"
2023-03-17 17:19:45+00:00,@JDBMUS @ghstofdrws What talent does hailey Bieber have then? This whole thing started because hailey Stan’s feel the need to point out everything wrong about Selena while they Stan boring ass nepo babies with zero talent just daddy’s money 🤣
2023-03-17 17:19:19+00:00,nah Hailey Bieber is a bitch  https://t.co/G11eBKa11r
2023-03-17 17:19:11+00:00,"Hailey Bieber is ‘inviting more people to dislike her’ and will be the only person damaged in Selena feud, says expert | Scotland News | Fri | 17 Mar | 17:18 | UTC https://t.co/oDDVHHIObj"
2023-03-17 17:15:19+00:00,#haileybieber and #KylieJenner seeing this https://t.co/zksrtljczU
2023-03-17 17:15:01+00:00,@nmcaviar @NICKIMINAJ @HalleBailey i thought that said hailey bieber😭😭
2023-03-17 17:13:43+00:00,if i was hailey bieber i’d post a tiktok lip syncing to all of the girls you loved before just to see what would happen.
2023-03-17 17:12:39+00:00,"am i bratz pretty, barbie pretty or monster high pretty? popular pretty, model pretty or natural pretty? which type of it girl am i? am i rat pretty or mouse pretty? sophia pretty, heather pretty or michelle pretty? am i selena pretty or hailey bieber pretty?"
2023-03-17 17:10:34+00:00,@chylerswift You give me Hailey Bieber vibe here…
2023-03-17 17:00:43+00:00,@olivialandon_ chicken tenders and the hailey bieber smoothie. if the smoothie was like 5 bucks i’d go everyday. i hate to admit but it was soooo good
2023-03-17 17:00:22+00:00,Hailey Bieber wore oversized black sweatpants while out in Los Angeles.  https://t.co/UX0sNuFGaI
2023-03-17 16:52:56+00:00,@sassygayroot This whole situation is very Hailey Bieber
2023-03-17 16:49:05+00:00,Hailey Bieber is a FREAK
2023-03-17 16:47:50+00:00,"Jeffree Star Rips Hailey Bieber's Rhode, Says He's On Team Selena Gomez
https://t.co/Q2gnNlexTa
#HaileyBieber #Jeffree #SelenaGomez https://t.co/rtCjthtVt4"
2023-03-17 16:47:50+00:00,@RegulatorsPod hailey bieber
2023-03-17 16:46:14+00:00,11 Times Hailey Bieber Copied Selena Gomez https://t.co/TldTuIoQnV via @YouTube
2023-03-17 16:44:36+00:00,"Jeffree Star Rips Hailey Bieber's Rhode, Says He's On Team Selena Gomez - https://t.co/Q2gnNlexTa"
2023-03-17 16:43:29+00:00,"Hailey Bieber wears the iconic Asics Gel Kayano 14 sneakers on repeat, and one InStyle writer says they're the most comfortable shoes out there.  https://t.co/9ZLfHiTuGW"
2023-03-17 16:34:18+00:00,@PopBase Hailey bieber impact
2023-03-17 16:34:18+00:00,saw a tiktok last week about how every girl has their hailey bieber and that notion has lived rent free in my mind ever since
2023-03-17 16:32:32+00:00,Hailey Bieber Styled an Itsy-Bitsy Bikini Top with Varsity Shorts and Seashell Accessories https://t.co/lwiKf1ukFq
2023-03-17 16:32:17+00:00,Good night to everyone except Hailey Bieber
2023-03-17 16:31:42+00:00,Telling Jace abt Hailey Bieber and Selena Gomez yday was such a highlight in my day
2023-03-17 16:31:03+00:00,@PopBase Thank u Hailey Bieber
2023-03-17 16:31:01+00:00,@tracklist hailey: bieber
2023-03-17 16:30:49+00:00,@leanpleblanc @selenagomez Wow good for her! Karma for the Hailey Bieber hate 😃
2023-03-17 16:30:24+00:00,"@prolestarii Congrats on finishing your fic! 🎉🎉🎉  Marked it to read later ❤️ 

Those comments are seriously unhinged. Hailey Bieber is a Walmart what?? 🤨 I'm sorry you have to deal with this nastiness on your hard work!"
2023-03-17 16:29:34+00:00,"So I was just talking to my mum about the whole Hailey Bieber, Selena Gomez thing and first off. She knew all about it without me saying anything and..... Shes team Selena 🙌🙌 hallelujah https://t.co/kJANkgidCN"
2023-03-17 16:25:56+00:00,@statsofminaj @NICKIMINAJ I thought it was Hailey Bieber https://t.co/HMxNIvWxXi
2023-03-17 16:25:32+00:00,I think it’s time we have Hailey Bieber and Selena gomez on Dr Phil
2023-03-17 16:25:12+00:00,"Is this a case of appropriation? 🤔 #HaileyBieber was caught doing the glazed donut lip trend and Allure Magazine credited HER with the trend!! 😱💋 Cuando Latina icons como #JenniRivera, #JLo and MANY others exist⁉️ Listen to our full episode here 👉🏽 https://t.co/d5OhwcO7Y6 🎧 https://t.co/8t8KxSAFHx"
2023-03-17 16:25:12+00:00,@dustina1k @pannkpop You give Hailey Bieber vibes.
2023-03-17 16:20:10+00:00,@DylanAintCringe @Mxstz0 I despise Hailey Bieber😀 https://t.co/U6P25MSFWE
2023-03-17 16:19:28+00:00,Some of you are giving “Hailey Bieber vibes” and not in a good way
2023-03-17 16:19:00+00:00,@PopBase Like this to say “Fuck Hailey Bieber”
2023-03-17 16:18:41+00:00,"@graadiivaa Dhery no, ella LIKEA POSTS DE HAILEY BIEBER"
2023-03-17 16:18:26+00:00,Hailey Bieber drama? count me in.
2023-03-17 16:18:19+00:00,@PopCrave @selenagomez thank u hailey bieber
